id,Type 
7419,ADD/ALT
7420,ADD/ALT
7421,ADD/ALT
7422,NEW
7423,NEW
7424,DEMOLITION
7425,ADD/ALT
7426,NEW
7427,ADD/ALT
7428,ADD/ALT
7429,ADD/ALT
7430,TREE/VEGETATION MAINT/RESTORE
7431,TREE/VEGETATION MAINT/RESTORE
7432,ADD/ALT
7433,ADD/ALT
7434,ADD/ALT
7435,ADD/ALT
7436,ADD/ALT
7437,ADD/ALT
7438,CURB CUT
7439,ADD/ALT
7440,ADD/ALT
7441,ADD/ALT
7442,ADD/ALT
7443,NEW
7444,DEMOLITION
7445,DEMOLITION
7446,NEW
7447,ADD/ALT
7448,ADD/ALT
7449,ADD/ALT
7450,ADD/ALT
7451,ADD/ALT
7452,DEMOLITION
7453,NEW
7454,NEW
7455,NEW
7456,ADD/ALT
7457,ADD/ALT
7458,NEW
7459,ADD/ALT
7460,ADD/ALT
7461,ADD/ALT
7462,ADD/ALT
7463,ADD/ALT
7464,ADD/ALT
7465,ADD/ALT
7466,ADD/ALT
7467,ADD/ALT
7468,ADD/ALT
7469,ADD/ALT
7470,ADD/ALT
7471,ADD/ALT
7472,ADD/ALT
7473,GRADING
7474,DEMOLITION
7475,ADD/ALT
7476,ADD/ALT
7477,ADD/ALT
7478,NEW
7479,
7480,ADD/ALT
7481,ADD/ALT
7482,ADD/ALT
7483,NEW
7484,NEW
7485,DEMOLITION
7486,ADD/ALT
7487,ADD/ALT
7488,NEW
7489,ADD/ALT
7490,DEMOLITION
7491,ADD/ALT
7492,ADD/ALT
7493,NEW
7494,ADD/ALT
7495,DEMOLITION
7496,ADD/ALT
7497,ALTER
7498,NEW
7499,DEMOLITION
7500,DEMOLITION
7501,DEMOLITION
7502,ADD/ALT
7503,ADD/ALT
7504,ADD/ALT
7505,ADD/ALT
7506,NEW
7507,NEW
7508,ADD/ALT
7509,ADD/ALT
7510,NEW
7511,NEW
7512,DEMOLITION
7513,ADD/ALT
7514,NEW
7515,DEMOLITION
7516,NEW
7517,NEW
7518,ADD/ALT
7519,ADD/ALT
7520,NEW
7521,ADD/ALT
7522,ADD/ALT
7523,ADD/ALT
7524,ADD/ALT
7525,NEW
7526,NEW
7527,
7528,NEW
7529,NEW
7530,ADD/ALT
7531,ADD/ALT
7532,ADD/ALT
7533,ADD/ALT
7534,ADD/ALT
7535,NEW
7536,NEW
7537,DEMOLITION
7538,NEW
7539,ADD/ALT
7540,ADD/ALT
7541,NEW
7542,SHORELINE EXEMPTION ONLY
7543,ADD/ALT
7544,NEW
7545,DEMOLITION
7546,NEW
7547,NEW
7548,NEW
7549,ADD/ALT
7550,ADD/ALT
7551,DEMOLITION
7552,ALTER
7553,TREE/VEGETATION MAINT/RESTORE
7554,TREE/VEGETATION MAINT/RESTORE
7555,ADD/ALT
7556,ALTER
7557,ADD/ALT
7558,ADD/ALT
7559,ADD/ALT
7560,ADD/ALT
7561,TREE/VEGETATION MAINT/RESTORE
7562,ADD/ALT
7563,ADD/ALT
7564,ADD/ALT
7565,ADD/ALT
7566,ADD/ALT
7567,ADD/ALT
7568,ADD/ALT
7569,NEW
7570,ADD/ALT
7571,ADD/ALT
7572,ADD/ALT
7573,
7574,ADD/ALT
7575,ADD/ALT
7576,NEW
7577,ADD/ALT
7578,DEMOLITION
7579,NEW
7580,ADD/ALT
7581,ADD/ALT
7582,ADD/ALT
7583,NEW
7584,ADD/ALT
7585,ADD/ALT
7586,ADD/ALT
7587,ADD/ALT
7588,TREE/VEGETATION MAINT/RESTORE
7589,ADD/ALT
7590,ADD/ALT
7591,NEW
7592,TEMP
7593,DEMOLITION
7594,ALTER
7595,ADD/ALT
7596,ADD/ALT
7597,NEW
7598,DEMOLITION
7599,DEMOLITION
7600,NEW
7601,ADD/ALT
7602,ADD/ALT
7603,ALTER
7604,ADD/ALT
7605,ALTER
7606,ADD/ALT
7607,ALTER
7608,ADD/ALT
7609,ALTER
7610,ADD/ALT
7611,ADD/ALT
7612,ALTER
7613,ADD/ALT
7614,DEMOLITION
7615,ADD/ALT
7616,DEMOLITION
7617,ADD/ALT
7618,NEW
7619,NEW
7620,ADD/ALT
7621,NEW
7622,DEMOLITION
7623,DEMOLITION
7624,ADD/ALT
7625,ADD/ALT
7626,NEW
7627,NEW
7628,ADD/ALT
7629,ADD/ALT
7630,NEW
7631,ADD/ALT
7632,NEW
7633,NEW
7634,ADD/ALT
7635,ADD/ALT
7636,ADD/ALT
7637,ADD/ALT
7638,ADD/ALT
7639,NEW
7640,NEW
7641,NEW
7642,ADD/ALT
7643,ADD/ALT
7644,ADD/ALT
7645,NEW
7646,ADD/ALT
7647,NEW
7648,NEW
7649,ADD/ALT
7650,NEW
7651,ADD/ALT
7652,NEW
7653,DEMOLITION
7654,NEW
7655,ADD/ALT
7656,ADD/ALT
7657,ADD/ALT
7658,ADD/ALT
7659,GRADING
7660,TREE/VEGETATION MAINT/RESTORE
7661,ADD/ALT
7662,ADD/ALT
7663,ADD/ALT
7664,ADD/ALT
7665,ADD/ALT
7666,ADD/ALT
7667,NEW
7668,ADD/ALT
7669,ADD/ALT
7670,ADD/ALT
7671,ADD/ALT
7672,ALTER
7673,ADD/ALT
7674,ADD/ALT
7675,ADD/ALT
7676,ADD/ALT
7677,ADD/ALT
7678,NEW
7679,ADD/ALT
7680,NEW
7681,ADD/ALT
7682,ADD/ALT
7683,ADD/ALT
7684,ADD/ALT
7685,ALTER
7686,ALTER
7687,ADD/ALT
7688,ALTER
7689,ADD/ALT
7690,ADD/ALT
7691,ADD/ALT
7692,ADD/ALT
7693,ADD/ALT
7694,ADD/ALT
7695,DEMOLITION
7696,ADD/ALT
7697,ADD/ALT
7698,ADD/ALT
7699,
7700,ADD/ALT
7701,ADD/ALT
7702,ADD/ALT
7703,ADD/ALT
7704,ADD/ALT
7705,ADD/ALT
7706,NEW
7707,ADD/ALT
7708,ADD/ALT
7709,ADD/ALT
7710,DEMOLITION
7711,NEW
7712,ADD/ALT
7713,ADD/ALT
7714,ADD/ALT
7715,ADD/ALT
7716,ADD/ALT
7717,ADD/ALT
7718,ADD/ALT
7719,ADD/ALT
7720,ADD/ALT
7721,ADD/ALT
7722,ADD/ALT
7723,ADD/ALT
7724,ADD/ALT
7725,ADD/ALT
7726,DEMOLITION
7727,ADD/ALT
7728,ADD/ALT
7729,ADD/ALT
7730,
7731,DEMOLITION
7732,NEW
7733,ADD/ALT
7734,ADD/ALT
7735,ADD/ALT
7736,ADD/ALT
7737,ALTER
7738,ALTER
7739,DEMOLITION
7740,ADD/ALT
7741,ADD/ALT
7742,ADD/ALT
7743,ADD/ALT
7744,ADD/ALT
7745,NEW
7746,ADD/ALT
7747,ADD/ALT
7748,ADD/ALT
7749,ADD/ALT
7750,NEW
7751,DEMOLITION
7752,ADD/ALT
7753,ADD/ALT
7754,ADD/ALT
7755,ADD/ALT
7756,TREE/VEGETATION MAINT/RESTORE
7757,TREE/VEGETATION MAINT/RESTORE
7758,ADD/ALT
7759,TREE/VEGETATION MAINT/RESTORE
7760,ADD/ALT
7761,ADD/ALT
7762,NEW
7763,ADD/ALT
7764,NEW
7765,ADD/ALT
7766,ADD/ALT
7767,NEW
7768,NO CONSTRUCTION
7769,NO CONSTRUCTION
7770,ADD/ALT
7771,ADD/ALT
7772,ADD/ALT
7773,ADD/ALT
7774,ADD/ALT
7775,ADD/ALT
7776,ADD/ALT
7777,ADD/ALT
7778,ADD/ALT
7779,NEW
7780,NEW
7781,DEMOLITION
7782,NEW
7783,ADD/ALT
7784,ADD/ALT
7785,ADD/ALT
7786,ADD/ALT
7787,ADD/ALT
7788,ALTER
7789,ADD/ALT
7790,ADD/ALT
7791,ADD/ALT
7792,DEMOLITION
7793,NEW
7794,ADD/ALT
7795,ADD/ALT
7796,NEW
7797,ADD/ALT
7798,ADD/ALT
7799,ADD/ALT
7800,ADD/ALT
7801,ADD/ALT
7802,ADD/ALT
7803,ADD/ALT
7804,ADD/ALT
7805,ADD/ALT
7806,ADD/ALT
7807,ALTER
7808,ADD/ALT
7809,ADD/ALT
7810,NEW
7811,ADD/ALT
7812,ADD/ALT
7813,ADD/ALT
7814,ADD/ALT
7815,ADD/ALT
7816,ADD/ALT
7817,ALTER
7818,ALTER
7819,ALTER
7820,ADD/ALT
7821,ADD/ALT
7822,ADD/ALT
7823,ADD/ALT
7824,DEMOLITION
7825,NEW
7826,NEW
7827,NEW
7828,ADD/ALT
7829,NEW
7830,DEMOLITION
7831,ADD/ALT
7832,ADD/ALT
7833,ADD/ALT
7834,ADD/ALT
7835,NEW
7836,DEMOLITION
7837,NEW
7838,NEW
7839,ADD/ALT
7840,ADD/ALT
7841,ADD/ALT
7842,ADD/ALT
7843,ADD/ALT
7844,NEW
7845,NEW
7846,ADD/ALT
7847,ADD/ALT
7848,ADD/ALT
7849,ADD/ALT
7850,ADD/ALT
7851,NEW
7852,DEMOLITION
7853,NEW
7854,ADD/ALT
7855,ADD/ALT
7856,ADD/ALT
7857,CURB CUT
7858,ADD/ALT
7859,ADD/ALT
7860,ADD/ALT
7861,DEMOLITION
7862,ADD/ALT
7863,ADD/ALT
7864,ADD/ALT
7865,ADD/ALT
7866,ADD/ALT
7867,ADD/ALT
7868,DEMOLITION
7869,NEW
7870,ADD/ALT
7871,ADD/ALT
7872,ADD/ALT
7873,ADD/ALT
7874,ADD/ALT
7875,NO CONSTRUCTION
7876,ADD/ALT
7877,ADD/ALT
7878,NEW
7879,ADD/ALT
7880,ADD/ALT
7881,ADD/ALT
7882,ADD/ALT
7883,NEW
7884,TREE/VEGETATION MAINT/RESTORE
7885,NEW
7886,NEW
7887,ADD/ALT
7888,TREE/VEGETATION MAINT/RESTORE
7889,ADD/ALT
7890,DEMOLITION
7891,NEW
7892,ADD/ALT
7893,ADD/ALT
7894,ADD/ALT
7895,ADD/ALT
7896,ADD/ALT
7897,ADD/ALT
7898,ADD/ALT
7899,ADD/ALT
7900,ADD/ALT
7901,ALTER
7902,ADD/ALT
7903,NEW
7904,ADD/ALT
7905,ADD/ALT
7906,NEW
7907,DEMOLITION
7908,NEW
7909,NEW
7910,ADD/ALT
7911,NEW
7912,ADD/ALT
7913,ADD/ALT
7914,ADD/ALT
7915,NEW
7916,SHORELINE EXEMPTION ONLY
7917,ADD/ALT
7918,DEMOLITION
7919,ADD/ALT
7920,ADD/ALT
7921,NEW
7922,ADD/ALT
7923,ADD/ALT
7924,ADD/ALT
7925,ADD/ALT
7926,DEMOLITION
7927,ADD/ALT
7928,ADD/ALT
7929,ADD/ALT
7930,ADD/ALT
7931,ADD/ALT
7932,ADD/ALT
7933,ADD/ALT
7934,ADD/ALT
7935,ADD/ALT
7936,ADD/ALT
7937,ADD/ALT
7938,ADD/ALT
7939,NEW
7940,ADD/ALT
7941,ADD/ALT
7942,NEW
7943,ADD/ALT
7944,ADD/ALT
7945,ADD/ALT
7946,ADD/ALT
7947,ADD/ALT
7948,ADD/ALT
7949,ADD/ALT
7950,ADD/ALT
7951,NEW
7952,ADD/ALT
7953,ADD/ALT
7954,ADD/ALT
7955,ADD/ALT
7956,ADD/ALT
7957,ADD/ALT
7958,ADD/ALT
7959,ADD/ALT
7960,ADD/ALT
7961,ADD/ALT
7962,ADD/ALT
7963,ADD/ALT
7964,ADD/ALT
7965,ADD/ALT
7966,ADD/ALT
7967,ADD/ALT
7968,ADD/ALT
7969,ADD/ALT
7970,ADD/ALT
7971,ADD/ALT
7972,TREE/VEGETATION MAINT/RESTORE
7973,ADD/ALT
7974,ADD/ALT
7975,ADD/ALT
7976,ADD/ALT
7977,ADD/ALT
7978,ADD/ALT
7979,ADD/ALT
7980,ADD/ALT
7981,ADD/ALT
7982,ADD/ALT
7983,NEW
7984,NEW
7985,NEW
7986,DEMOLITION
7987,ADD/ALT
7988,ADD/ALT
7989,ADD/ALT
7990,ADD/ALT
7991,NEW
7992,ADD/ALT
7993,ADD/ALT
7994,ADD/ALT
7995,ADD/ALT
7996,ADD/ALT
7997,ALTER
7998,ADD/ALT
7999,ADD/ALT
8000,ADD/ALT
8001,ADD/ALT
8002,ALTER
8003,ADD/ALT
8004,ADD/ALT
8005,ADD/ALT
8006,DEMOLITION
8007,NEW
8008,ADD/ALT
8009,ALTER
8010,ADD/ALT
8011,ADD/ALT
8012,NEW
8013,ALTER
8014,ADD/ALT
8015,NEW
8016,ADD/ALT
8017,ADD/ALT
8018,NEW
8019,DEMOLITION
8020,NEW
8021,ADD/ALT
8022,ADD/ALT
8023,DEMOLITION
8024,NEW
8025,NEW
8026,DEMOLITION
8027,NEW
8028,ADD/ALT
8029,ADD/ALT
8030,ADD/ALT
8031,ADD/ALT
8032,ADD/ALT
8033,ADD/ALT
8034,DEMOLITION
8035,ADD/ALT
8036,ADD/ALT
8037,ADD/ALT
8038,ADD/ALT
8039,NEW
8040,NEW
8041,NEW
8042,ADD/ALT
8043,DEMOLITION
8044,ADD/ALT
8045,ADD/ALT
8046,ADD/ALT
8047,ALTER
8048,DEMOLITION
8049,NEW
8050,ADD/ALT
8051,NEW
8052,ADD/ALT
8053,ADD/ALT
8054,ADD/ALT
8055,ADD/ALT
8056,ADD/ALT
8057,ADD/ALT
8058,ADD/ALT
8059,ADD/ALT
8060,DEMOLITION
8061,ALTER
8062,ADD/ALT
8063,NEW
8064,ADD/ALT
8065,ADD/ALT
8066,ADD/ALT
8067,ADD/ALT
8068,ADD/ALT
8069,CURB CUT
8070,ADD/ALT
8071,ADD/ALT
8072,ADD/ALT
8073,ADD/ALT
8074,ALTER
8075,ADD/ALT
8076,ADD/ALT
8077,ADD/ALT
8078,ADD/ALT
8079,DEMOLITION
8080,ADD/ALT
8081,ADD/ALT
8082,NEW
8083,NEW
8084,ADD/ALT
8085,ADD/ALT
8086,ADD/ALT
8087,ADD/ALT
8088,ADD/ALT
8089,ADD/ALT
8090,ADD/ALT
8091,ADD/ALT
8092,NEW
8093,ADD/ALT
8094,ALTER
8095,ADD/ALT
8096,ADD/ALT
8097,ADD/ALT
8098,ADD/ALT
8099,DEMOLITION
8100,ADD/ALT
8101,ADD/ALT
8102,ADD/ALT
8103,NEW
8104,ADD/ALT
8105,ADD/ALT
8106,ADD/ALT
8107,ADD/ALT
8108,ADD/ALT
8109,ADD/ALT
8110,ADD/ALT
8111,ADD/ALT
8112,ADD/ALT
8113,ALTER
8114,NEW
8115,ADD/ALT
8116,ADD/ALT
8117,ADD/ALT
8118,ADD/ALT
8119,ADD/ALT
8120,DEMOLITION
8121,ADD/ALT
8122,ADD/ALT
8123,ADD/ALT
8124,ADD/ALT
8125,ADD/ALT
8126,CURB CUT
8127,ADD/ALT
8128,NO CONSTRUCTION
8129,ADD/ALT
8130,ADD/ALT
8131,ADD/ALT
8132,ALTER
8133,ADD/ALT
8134,
8135,ADD/ALT
8136,NEW
8137,NEW
8138,DEMOLITION
8139,ADD/ALT
8140,ADD/ALT
8141,NEW
8142,NEW
8143,ADD/ALT
8144,NEW
8145,ADD/ALT
8146,NEW
8147,ADD/ALT
8148,ADD/ALT
8149,ADD/ALT
8150,ADD/ALT
8151,ADD/ALT
8152,ADD/ALT
8153,ADD/ALT
8154,ADD/ALT
8155,ADD/ALT
8156,ADD/ALT
8157,ADD/ALT
8158,ADD/ALT
8159,NEW
8160,NEW
8161,ADD/ALT
8162,ADD/ALT
8163,NEW
8164,ADD/ALT
8165,ADD/ALT
8166,NEW
8167,ADD/ALT
8168,ADD/ALT
8169,ADD/ALT
8170,NEW
8171,ADD/ALT
8172,ADD/ALT
8173,ADD/ALT
8174,ADD/ALT
8175,ADD/ALT
8176,DEMOLITION
8177,ADD/ALT
8178,ADD/ALT
8179,NEW
8180,NEW
8181,ADD/ALT
8182,ADD/ALT
8183,ADD/ALT
8184,ADD/ALT
8185,ADD/ALT
8186,NEW
8187,ADD/ALT
8188,ADD/ALT
8189,ADD/ALT
8190,ADD/ALT
8191,ADD/ALT
8192,ADD/ALT
8193,ADD/ALT
8194,DEMOLITION
8195,DEMOLITION
8196,DEMOLITION
8197,DEMOLITION
8198,ADD/ALT
8199,DEMOLITION
8200,ADD/ALT
8201,GRADING
8202,ADD/ALT
8203,DEMOLITION
8204,GRADING
8205,DEMOLITION
8206,ALTER
8207,ADD/ALT
8208,ADD/ALT
8209,ADD/ALT
8210,NEW
8211,ADD/ALT
8212,NEW
8213,ADD/ALT
8214,ADD/ALT
8215,ADD/ALT
8216,NEW
8217,ADD/ALT
8218,ALTER
8219,ADD/ALT
8220,ADD/ALT
8221,TREE/VEGETATION MAINT/RESTORE
8222,ADD/ALT
8223,TREE/VEGETATION MAINT/RESTORE
8224,ADD/ALT
8225,ADD/ALT
8226,NEW
8227,ADD/ALT
8228,DEMOLITION
8229,ADD/ALT
8230,DEMOLITION
8231,DEMOLITION
8232,DEMOLITION
8233,ADD/ALT
8234,ADD/ALT
8235,ADD/ALT
8236,ADD/ALT
8237,ADD/ALT
8238,ADD/ALT
8239,ADD/ALT
8240,ADD/ALT
8241,ADD/ALT
8242,NEW
8243,ADD/ALT
8244,ADD/ALT
8245,NEW
8246,TEMP
8247,ADD/ALT
8248,ADD/ALT
8249,ADD/ALT
8250,NEW
8251,ADD/ALT
8252,ADD/ALT
8253,DEMOLITION
8254,NEW
8255,ADD/ALT
8256,ADD/ALT
8257,ADD/ALT
8258,ADD/ALT
8259,NEW
8260,ALTER
8261,NEW
8262,NEW
8263,ADD/ALT
8264,NEW
8265,DEMOLITION
8266,ADD/ALT
8267,ADD/ALT
8268,ADD/ALT
8269,ADD/ALT
8270,ADD/ALT
8271,NEW
8272,NEW
8273,NEW
8274,NEW
8275,NEW
8276,NEW
8277,ADD/ALT
8278,NEW
8279,ALTER
8280,ADD/ALT
8281,ADD/ALT
8282,ADD/ALT
8283,ADD/ALT
8284,ADD/ALT
8285,DEMOLITION
8286,ADD/ALT
8287,ADD/ALT
8288,ADD/ALT
8289,ADD/ALT
8290,ADD/ALT
8291,ADD/ALT
8292,ALTER
8293,TEMP
8294,ALTER
8295,ALTER
8296,ADD/ALT
8297,ADD/ALT
8298,ADD/ALT
8299,ADD/ALT
8300,ADD/ALT
8301,ADD/ALT
8302,ADD/ALT
8303,NO CONSTRUCTION
8304,NO CONSTRUCTION
8305,NO CONSTRUCTION
8306,ALTER
8307,ADD/ALT
8308,ADD/ALT
8309,ADD/ALT
8310,ALTER
8311,ADD/ALT
8312,ADD/ALT
8313,NEW
8314,ADD/ALT
8315,ADD/ALT
8316,ADD/ALT
8317,ADD/ALT
8318,ADD/ALT
8319,ADD/ALT
8320,NEW
8321,NEW
8322,ADD/ALT
8323,ADD/ALT
8324,ADD/ALT
8325,NEW
8326,ADD/ALT
8327,ADD/ALT
8328,ADD/ALT
8329,ADD/ALT
8330,ADD/ALT
8331,ADD/ALT
8332,ADD/ALT
8333,ADD/ALT
8334,TREE/VEGETATION MAINT/RESTORE
8335,ADD/ALT
8336,ADD/ALT
8337,ADD/ALT
8338,NO CONSTRUCTION
8339,ADD/ALT
8340,ADD/ALT
8341,ADD/ALT
8342,ADD/ALT
8343,ADD/ALT
8344,CURB CUT
8345,ADD/ALT
8346,ADD/ALT
8347,ADD/ALT
8348,ADD/ALT
8349,NEW
8350,ADD/ALT
8351,NEW
8352,ADD/ALT
8353,DEMOLITION
8354,ADD/ALT
8355,ADD/ALT
8356,ADD/ALT
8357,ADD/ALT
8358,ADD/ALT
8359,NO CONSTRUCTION
8360,ADD/ALT
8361,ADD/ALT
8362,ALTER
8363,ADD/ALT
8364,ADD/ALT
8365,ADD/ALT
8366,SHORELINE EXEMPTION ONLY
8367,ADD/ALT
8368,ADD/ALT
8369,ADD/ALT
8370,DEMOLITION
8371,ADD/ALT
8372,ADD/ALT
8373,ADD/ALT
8374,ADD/ALT
8375,ADD/ALT
8376,ADD/ALT
8377,ADD/ALT
8378,ADD/ALT
8379,ADD/ALT
8380,ADD/ALT
8381,ADD/ALT
8382,ADD/ALT
8383,DEMOLITION
8384,ALTER
8385,ADD/ALT
8386,DEMOLITION
8387,DEMOLITION
8388,DEMOLITION
8389,ADD/ALT
8390,ADD/ALT
8391,ADD/ALT
8392,ADD/ALT
8393,ADD/ALT
8394,ADD/ALT
8395,ADD/ALT
8396,NO CONSTRUCTION
8397,TREE/VEGETATION MAINT/RESTORE
8398,DEMOLITION
8399,ADD/ALT
8400,ADD/ALT
8401,ADD/ALT
8402,ALTER
8403,ADD/ALT
8404,ADD/ALT
8405,ADD/ALT
8406,ADD/ALT
8407,ADD/ALT
8408,ADD/ALT
8409,DEMOLITION
8410,DEMOLITION
8411,NEW
8412,NEW
8413,ADD/ALT
8414,DEMOLITION
8415,ADD/ALT
8416,ADD/ALT
8417,ADD/ALT
8418,ADD/ALT
8419,ADD/ALT
8420,ADD/ALT
8421,ADD/ALT
8422,DEMOLITION
8423,ADD/ALT
8424,NEW
8425,ADD/ALT
8426,ADD/ALT
8427,ADD/ALT
8428,NEW
8429,NEW
8430,NEW
8431,ADD/ALT
8432,ADD/ALT
8433,ADD/ALT
8434,ADD/ALT
8435,ADD/ALT
8436,ADD/ALT
8437,ADD/ALT
8438,ADD/ALT
8439,ALTER
8440,ADD/ALT
8441,ADD/ALT
8442,ADD/ALT
8443,ADD/ALT
8444,DEMOLITION
8445,ADD/ALT
8446,NEW
8447,NEW
8448,NEW
8449,ADD/ALT
8450,ADD/ALT
8451,ADD/ALT
8452,NEW
8453,DEMOLITION
8454,NEW
8455,ADD/ALT
8456,NEW
8457,DEMOLITION
8458,ADD/ALT
8459,NEW
8460,DEMOLITION
8461,NEW
8462,ADD/ALT
8463,ADD/ALT
8464,ADD/ALT
8465,NEW
8466,ADD/ALT
8467,ALTER
8468,ALTER
8469,ADD/ALT
8470,ADD/ALT
8471,ADD/ALT
8472,ALTER
8473,ADD/ALT
8474,ADD/ALT
8475,ADD/ALT
8476,ADD/ALT
8477,ADD/ALT
8478,ADD/ALT
8479,ADD/ALT
8480,ADD/ALT
8481,DECONSTRUCTION
8482,DEMOLITION
8483,ADD/ALT
8484,ADD/ALT
8485,ADD/ALT
8486,ADD/ALT
8487,NEW
8488,ADD/ALT
8489,ADD/ALT
8490,ALTER
8491,ADD/ALT
8492,ADD/ALT
8493,ADD/ALT
8494,ADD/ALT
8495,NEW
8496,ADD/ALT
8497,ADD/ALT
8498,ADD/ALT
8499,ADD/ALT
8500,ADD/ALT
8501,NEW
8502,ADD/ALT
8503,ADD/ALT
8504,ADD/ALT
8505,ADD/ALT
8506,ADD/ALT
8507,NEW
8508,NEW
8509,ADD/ALT
8510,ADD/ALT
8511,ADD/ALT
8512,ADD/ALT
8513,ALTER
8514,ADD/ALT
8515,ADD/ALT
8516,ADD/ALT
8517,ADD/ALT
8518,ADD/ALT
8519,ADD/ALT
8520,ADD/ALT
8521,ADD/ALT
8522,ADD/ALT
8523,ADD/ALT
8524,ADD/ALT
8525,ALTER
8526,ADD/ALT
8527,ADD/ALT
8528,ADD/ALT
8529,ADD/ALT
8530,DEMOLITION
8531,ADD/ALT
8532,ADD/ALT
8533,ADD/ALT
8534,ADD/ALT
8535,NEW
8536,ADD/ALT
8537,ADD/ALT
8538,NEW
8539,ADD/ALT
8540,NEW
8541,ADD/ALT
8542,ADD/ALT
8543,ADD/ALT
8544,ADD/ALT
8545,ADD/ALT
8546,ALTER
8547,ADD/ALT
8548,ADD/ALT
8549,ADD/ALT
8550,ADD/ALT
8551,DEMOLITION
8552,ADD/ALT
8553,ADD/ALT
8554,ADD/ALT
8555,ADD/ALT
8556,NEW
8557,ADD/ALT
8558,ADD/ALT
8559,ADD/ALT
8560,ADD/ALT
8561,ADD/ALT
8562,DEMOLITION
8563,DEMOLITION
8564,DEMOLITION
8565,DEMOLITION
8566,DEMOLITION
8567,NEW
8568,ADD/ALT
8569,ADD/ALT
8570,ADD/ALT
8571,ADD/ALT
8572,ADD/ALT
8573,ADD/ALT
8574,NEW
8575,SHORELINE EXEMPTION ONLY
8576,ADD/ALT
8577,ADD/ALT
8578,ADD/ALT
8579,ADD/ALT
8580,ADD/ALT
8581,SHORELINE EXEMPTION ONLY
8582,ADD/ALT
8583,NEW
8584,NO CONSTRUCTION
8585,ADD/ALT
8586,ADD/ALT
8587,ADD/ALT
8588,ADD/ALT
8589,ADD/ALT
8590,ADD/ALT
8591,ADD/ALT
8592,ADD/ALT
8593,ADD/ALT
8594,TREE/VEGETATION MAINT/RESTORE
8595,ADD/ALT
8596,ADD/ALT
8597,ADD/ALT
8598,ADD/ALT
8599,ADD/ALT
8600,ADD/ALT
8601,ADD/ALT
8602,ADD/ALT
8603,ADD/ALT
8604,DEMOLITION
8605,ADD/ALT
8606,ADD/ALT
8607,ADD/ALT
8608,ADD/ALT
8609,ADD/ALT
8610,NEW
8611,NEW
8612,ADD/ALT
8613,ADD/ALT
8614,ADD/ALT
8615,NEW
8616,ADD/ALT
8617,ADD/ALT
8618,NEW
8619,ADD/ALT
8620,NEW
8621,ADD/ALT
8622,ADD/ALT
8623,TREE/VEGETATION MAINT/RESTORE
8624,ADD/ALT
8625,CURB CUT
8626,TREE/VEGETATION MAINT/RESTORE
8627,TREE/VEGETATION MAINT/RESTORE
8628,ADD/ALT
8629,ALTER
8630,ADD/ALT
8631,ALTER
8632,ADD/ALT
8633,ADD/ALT
8634,ADD/ALT
8635,ADD/ALT
8636,ADD/ALT
8637,ADD/ALT
8638,NEW
8639,ADD/ALT
8640,ADD/ALT
8641,ADD/ALT
8642,DEMOLITION
8643,DEMOLITION
8644,DEMOLITION
8645,ADD/ALT
8646,NEW
8647,ADD/ALT
8648,ADD/ALT
8649,ADD/ALT
8650,ALTER
8651,DEMOLITION
8652,ADD/ALT
8653,ADD/ALT
8654,ADD/ALT
8655,NEW
8656,ADD/ALT
8657,DEMOLITION
8658,ADD/ALT
8659,NEW
8660,ADD/ALT
8661,ADD/ALT
8662,ADD/ALT
8663,ADD/ALT
8664,ADD/ALT
8665,ADD/ALT
8666,NEW
8667,NEW
8668,NEW
8669,ADD/ALT
8670,ADD/ALT
8671,ADD/ALT
8672,ADD/ALT
8673,ADD/ALT
8674,ADD/ALT
8675,ADD/ALT
8676,ADD/ALT
8677,ADD/ALT
8678,ADD/ALT
8679,ADD/ALT
8680,ADD/ALT
8681,NEW
8682,NEW
8683,ADD/ALT
8684,ADD/ALT
8685,NEW
8686,NEW
8687,DEMOLITION
8688,NEW
8689,ADD/ALT
8690,ADD/ALT
8691,ADD/ALT
8692,ADD/ALT
8693,ADD/ALT
8694,ADD/ALT
8695,ADD/ALT
8696,ADD/ALT
8697,ADD/ALT
8698,ADD/ALT
8699,ADD/ALT
8700,ADD/ALT
8701,DEMOLITION
8702,ADD/ALT
8703,ADD/ALT
8704,ADD/ALT
8705,ADD/ALT
8706,ADD/ALT
8707,ADD/ALT
8708,ADD/ALT
8709,DEMOLITION
8710,ADD/ALT
8711,ADD/ALT
8712,ADD/ALT
8713,ADD/ALT
8714,ADD/ALT
8715,ALTER
8716,ADD/ALT
8717,ADD/ALT
8718,ADD/ALT
8719,ADD/ALT
8720,ALTER
8721,ADD/ALT
8722,ADD/ALT
8723,ADD/ALT
8724,ADD/ALT
8725,ADD/ALT
8726,ADD/ALT
8727,DEMOLITION
8728,ALTER
8729,ADD/ALT
8730,DEMOLITION
8731,ADD/ALT
8732,DEMOLITION
8733,DEMOLITION
8734,NEW
8735,ADD/ALT
8736,NEW
8737,ADD/ALT
8738,NEW
8739,ADD/ALT
8740,NEW
8741,NEW
8742,ADD/ALT
8743,NEW
8744,ADD/ALT
8745,ADD/ALT
8746,NEW
8747,ALTER
8748,ADD/ALT
8749,NEW
8750,NEW
8751,ADD/ALT
8752,ADD/ALT
8753,NEW
8754,ADD/ALT
8755,ADD/ALT
8756,ADD/ALT
8757,ADD/ALT
8758,ADD/ALT
