id,Address,Latitude,Longitude
30927,1012 W RAYE ST,47.64325972,-122.37085901
44111,10120 HOLYOKE WAY S,47.51036076,-122.24909853
40412,10123 66TH AVE S,47.51061995,-122.25147551
15053,10123 CORNELL AVE S,47.51035745,-122.24573299
41788,10124 66TH AVE S,47.51037107,-122.25091649
40171,10124 WATERS AVE S,47.51000172,-122.24968401
424,10126 66TH AVE S,47.51017171,-122.25093357
1842,10129 66TH AVE S,47.51042357,-122.25146681
22702,1012C NE 105TH ST,47.70564466,-122.31694782
48592,1013 8TH AVE,47.60801475,-122.32911502
31298,1013 AURORA AVE N,47.62850218,-122.34406654
42935,1013 E PIKE ST,47.61393761,-122.3187682
35594,1013 NE 45TH ST,47.66099281,-122.31707108
1299,10132 RAINIER AVE S,47.51138639,-122.24476981
39341,1014 1ST AVE S,47.59363838,-122.33372637
48931,1014 E REPUBLICAN ST,47.62328551,-122.31919904
27618,1014 E ROY ST,47.62556084,-122.31958107
35480,1014 E TERRACE ST,47.60534281,-122.31866258
30756,1014 LAKEVIEW BLVD E,47.62870209,-122.3262299
3282,1014 NE 100TH ST,47.7014783,-122.31686557
41954,1014 NE 103RD ST,47.70328402,-122.31707829
29098,1014 NE 88TH ST,47.69252654,-122.31695554
29668,1014 SW PORTLAND ST,47.53350409,-122.34878719
47490,1014 W NEWELL ST,47.6444831,-122.37089392
25098,10140 32ND PL SW,47.51209348,-122.372682
23676,10147 HOLMAN RD NW,47.7033903,-122.35925243
26581,1015 34TH AVE E,47.62784733,-122.28850689
11509,1015 36TH AVE E,47.62790566,-122.28717586
23832,1015 37TH AVE E,47.62789811,-122.28587869
14884,1015 3RD AVE,47.60582637,-122.33465269
33644,1015 8TH AVE N,47.62853151,-122.34151383
6203,1015 E JEFFERSON ST,47.60605235,-122.31868606
24456,1015 E NEWTON ST,47.63710034,-122.31934469
8586,1015 E SHELBY ST,47.64673106,-122.31877027
8996,1015 NE 113TH ST,47.71034897,-122.31682944
8770,1015 NE 90TH ST,47.69377283,-122.31699195
29453,1015 NW 83RD ST,47.68859954,-122.37017818
45981,1015 STEWART ST,47.616554,-122.33283683
5377,1015 W CROCKETT ST,47.63760526,-122.3711639
3609,1015 WESTERN AVE,47.60449295,-122.33804582
13078,10154 RAINIER AVE S,47.51136661,-122.2440603
46346,1016 1ST AVE S,47.59363838,-122.33372637
3372,1016 2ND AVE N,47.62859953,-122.3524944
26678,1016 6TH AVE N,47.62854217,-122.34461446
36373,1016 E HAMLIN ST,47.64578955,-122.31869062
37119,1016 E HARRISON ST,47.62215842,-122.31909825
23382,1016 E LYNN ST,47.6397289,-122.31928804
46775,1016 E PIKE ST,47.61435647,-122.31860071
10929,1016 E SHELBY ST,47.64707949,-122.31882777
27658,1016 JEFFERSON ST,47.60571216,-122.32246057
28747,1016 NE 63RD ST,47.67436068,-122.31659174
32264,1016 NE 72ND ST,47.6810405,-122.31671423
31552,1016 NE 95TH ST,47.69784287,-122.31673646
5813,1016 NW 87TH ST,47.69224289,-122.37013323
7099,1016 REPUBLICAN ST,47.62334513,-122.33620731
40020,1016 SW KENYON ST,47.53211314,-122.34889197
39897,1016 W BOTHWELL ST,47.6439203,-122.37101554
23538,1016 WASHINGTON PL E,47.62799141,-122.29260574
38470,1017 CALIFORNIA LN SW,47.59394345,-122.38733391
30684,1017 E BLAINE ST,47.63486222,-122.31930391
26358,1017 E HARRISON ST,47.62176171,-122.31914443
41626,1017 E PIKE ST,47.6139111,-122.31853091
47394,1017 E UNION ST,47.6127059,-122.31866414
34719,1017 LAKE WASHINGTON BLVD E,47.6267429,-122.29395632
28998,1017 MINOR AVE,47.61023912,-122.3248562
31999,1017 NE 97TH ST,47.69926981,-122.31680694
44888,1017 S JACKSON ST,47.59901316,-122.31882529
1746,1017 S ROSE ST,47.52883618,-122.31941541
2493,1017 W ARMOUR ST,47.64485121,-122.37103746
20623,1017 W EWING ST,47.65461822,-122.37006974
48498,1017 W RUFFNER ST,47.65210421,-122.37094505
10483,1018 E REPUBLICAN ST,47.62329396,-122.31905714
40973,1018 E SENECA ST,47.61237859,-122.31848076
37705,1018 NE 103RD ST,47.70328593,-122.31691863
3546,1018 NE 61ST ST,47.67278825,-122.31644624
28746,1018 NE 63RD ST,47.67435835,-122.31645137
15364,1018 NE 69TH ST,47.67891497,-122.31652408
31504,1018 NE 88TH ST,47.69241862,-122.31680682
11809,1018 NW 130TH ST,47.72355374,-122.37035788
41719,1018 SENECA ST,47.61075689,-122.32690826
47053,1018 VALLEY ST,47.62637298,-122.33658728
10288,1019 20TH AVE S,47.59319673,-122.30647959
45726,1019 36TH AVE E,47.62805052,-122.28721667
43014,1019 8TH AVE N,47.62853151,-122.34151383
38841,1019 CALIFORNIA LN SW,47.59377816,-122.38767204
9356,1019 N 49TH ST,47.6640868,-122.34521669
9757,1019 NE 104TH ST,47.70372173,-122.31699584
19509,1019 NE 68TH ST,47.67783462,-122.31645589
24734,1019 NE 96TH ST,47.69832991,-122.31677219
46676,1019 STURGUS AVE S,47.59346828,-122.31432085
27595,1019 TERRY AVE,47.60933047,-122.32714503
48545,1019 W EWING ST,47.65461822,-122.37006974
12054,102 10TH AVE,47.60187628,-122.31907618
36863,102 1ST AVE S,47.60148186,-122.33380268
47705,102 21ST AVE E,47.61863053,-122.30450986
46425,102 30TH AVE,47.60183955,-122.29352524
12038,102 BROADWAY,47.60187665,-122.32030932
20411,102 CHERRY ST,47.60284627,-122.33408528
38397,102 E HAMLIN ST,47.64579285,-122.32676602
4307,102 N 100TH ST,47.70164798,-122.35783917
32616,102 N 59TH ST,47.67201778,-122.35752126
50125,102 N 73RD ST,47.68201223,-122.35775196
27002,102 N 77TH ST,47.68494904,-122.35776558
20737,102 NW 35TH ST,47.65240438,-122.35791042
41352,102 NW 45TH ST,47.66169261,-122.35805725
31003,102 NW 73RD ST,47.68200555,-122.35819376
5434,102 NW 95TH ST,47.69805165,-122.35833123
43226,102 OCCIDENTAL AVE S,47.60146946,-122.3324974
44913,1020 37TH AVE E,47.62796794,-122.28488666
5517,1020 4TH AVE S,47.59330607,-122.32785007
4143,1020 5TH AVE N,47.62869012,-122.34719784
17744,1020 BELLEVUE CT E,47.62760121,-122.32692733
41005,1020 E UNION ST,47.61310859,-122.31853304
43109,1020 NE 125TH ST,47.71977237,-122.31747367
29239,1020 NE 63RD ST,47.67435835,-122.31645137
34119,1020 NE 82ND ST,47.68937924,-122.31674409
6214,1020 NW 87TH ST,47.69223143,-122.3702713
8133,1020 SENECA ST,47.61075689,-122.32690826
44153,1020 W BOTHWELL ST,47.64383924,-122.37126769
36254,1020 W HOWE ST,47.63613284,-122.37130088
7480,10200 1ST AVE NE,47.70225455,-122.32726401
20300,10200 GREENWOOD AVE N,47.70306432,-122.35514766
12010,10200 RAINIER AVE S,47.51158723,-122.24354805
35964,10201 GREENWOOD AVE N,47.70345049,-122.35700139
24397,10202 5TH AVE NE,47.70262615,-122.32284487
24406,10202 EVANSTON AVE N,47.70319935,-122.35033046
12042,10202 RAINIER AVE S,47.51140495,-122.24359318
33893,10203 47TH AVE SW,47.51169335,-122.39436085
30383,10203 64TH AVE S,47.50956719,-122.25384365
12012,10204 RAINIER AVE S,47.51122162,-122.24358405
4070,10204 RICHWOOD AVE NW,47.70206776,-122.384684
23140,10205 BELGROVE CT NW,47.70290912,-122.38397369
37082,10206 51ST AVE S,47.50944125,-122.26971392
2327,10206 RAINIER AVE S,47.51121913,-122.24334829
41958,10208 ROOSEVELT WAY NE,47.70258455,-122.3174386
18538,1021 14TH AVE E,47.62823345,-122.31488295
40220,1021 6TH AVE N,47.62866991,-122.34522814
