id,name,altname,xPos,yPos,hours,youth_only,lighting,location 
777,Lincoln Park,,-122.396012,47.531176,4 a.m. - 11:30 p.m.,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
778,Lincoln Park,,-122.396012,47.531176,4 a.m. - 11:30 p.m.,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
779,Lincoln Park,,-122.396012,47.531176,4 a.m. - 11:30 p.m.,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
780,Lincoln Park,,-122.396012,47.531176,4 a.m. - 11:30 p.m.,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
781,Lincoln Park,,-122.396012,47.531176,4 a.m. - 11:30 p.m.,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
782,Lincoln Park,,-122.396012,47.531176,4 a.m. - 11:30 p.m.,TRUE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
783,Lincoln Park,,-122.396012,47.531176,4 a.m. - 11:30 p.m.,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
784,Lincoln Park,,-122.396012,47.531176,4 a.m. - 11:30 p.m.,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
785,Lincoln Park,,-122.396012,47.531176,4 a.m. - 11:30 p.m.,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
786,Linden Orchard Park,,-122.347727,47.678016,4 a.m. - 11:30 p.m.,FALSE,FALSE,"Linden Ave N &amp; N 67th St
(-122.347727, 47.678016)"
787,Linden Orchard Park,,-122.347727,47.678016,4 a.m. - 11:30 p.m.,FALSE,FALSE,"Linden Ave N &amp; N 67th St
(-122.347727, 47.678016)"
788,Little Brook Park,,-122.294567,47.731387,4 a.m. - 11:30 p.m.,FALSE,FALSE,"14043 32nd Ave NE
(-122.294567, 47.731387)"
789,Little Brook Park,,-122.294567,47.731387,4 a.m. - 11:30 p.m.,FALSE,FALSE,"14043 32nd Ave NE
(-122.294567, 47.731387)"
790,Little Brook Park,,-122.294567,47.731387,4 a.m. - 11:30 p.m.,FALSE,FALSE,"14043 32nd Ave NE
(-122.294567, 47.731387)"
791,Llandover Woods Greenspace,,-122.364545,47.733024,4 a.m. - 11:30 p.m.,FALSE,FALSE,"14499 3rd Ave NW
(-122.364545, 47.733024)"
792,Llandover Woods Greenspace,,-122.364545,47.733024,4 a.m. - 11:30 p.m.,FALSE,FALSE,"14499 3rd Ave NW
(-122.364545, 47.733024)"
793,Lowman Beach Park,,-122.396728,47.540367,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7017 Beach Dr SW
(-122.396728, 47.540367)"
794,Lowman Beach Park,,-122.396728,47.540367,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7017 Beach Dr SW
(-122.396728, 47.540367)"
795,Lowman Beach Park,,-122.396728,47.540367,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7017 Beach Dr SW
(-122.396728, 47.540367)"
796,Lowman Beach Park,,-122.396728,47.540367,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7017 Beach Dr SW
(-122.396728, 47.540367)"
797,Lowman Beach Park,,-122.396728,47.540367,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7017 Beach Dr SW
(-122.396728, 47.540367)"
798,Loyal Heights Playfield,,-122.3832402,47.68410594,4 a.m. - 11:30 p.m.,FALSE,TRUE,"2101 NW 77th St
(-122.3832402, 47.68410594)"
799,Loyal Heights Playfield,,-122.3832402,47.68410594,4 a.m. - 11:30 p.m.,FALSE,TRUE,"2101 NW 77th St
(-122.3832402, 47.68410594)"
800,Loyal Heights Playfield,,-122.3832402,47.68410594,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2101 NW 77th St
(-122.3832402, 47.68410594)"
801,Loyal Heights Playfield,,-122.3832402,47.68410594,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2101 NW 77th St
(-122.3832402, 47.68410594)"
802,Loyal Heights Playfield,,-122.3832402,47.68410594,4 a.m. - 11:30 p.m.,FALSE,TRUE,"2101 NW 77th St
(-122.3832402, 47.68410594)"
803,Loyal Heights Playfield,,-122.3832402,47.68410594,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2101 NW 77th St
(-122.3832402, 47.68410594)"
804,Loyal Heights Playfield,,-122.3832402,47.68410594,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2101 NW 77th St
(-122.3832402, 47.68410594)"
805,Lynn Street Mini Park,,-122.32975,47.639849,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2291 Fairview Ave E
(-122.32975, 47.639849)"
806,MacLean Park,,-122.345276,47.636191,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1922 Taylor Ave N
(-122.345276, 47.636191)"
807,MacLean Park,,-122.345276,47.636191,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1922 Taylor Ave N
(-122.345276, 47.636191)"
808,Madison Park,,-122.276602,47.635779,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4201 E Madison St
(-122.276602, 47.635779)"
809,Madison Park,,-122.276602,47.635779,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4201 E Madison St
(-122.276602, 47.635779)"
810,Madison Park,,-122.276602,47.635779,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4201 E Madison St
(-122.276602, 47.635779)"
811,Madison Park,,-122.276602,47.635779,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4201 E Madison St
(-122.276602, 47.635779)"
812,Madison Park,,-122.276602,47.635779,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4201 E Madison St
(-122.276602, 47.635779)"
813,Madison Park,,-122.276602,47.635779,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4201 E Madison St
(-122.276602, 47.635779)"
814,Madison Park,,-122.276602,47.635779,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4201 E Madison St
(-122.276602, 47.635779)"
815,Madison Park,,-122.276602,47.635779,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4201 E Madison St
(-122.276602, 47.635779)"
816,Madison Park,,-122.276602,47.635779,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4201 E Madison St
(-122.276602, 47.635779)"
817,Madison Park North Beach,,-122.276118,47.639084,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2300 43rd Ave E
(-122.276118, 47.639084)"
818,Madison Park North Beach,,-122.276118,47.639084,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2300 43rd Ave E
(-122.276118, 47.639084)"
819,Madison Park North Beach,,-122.276118,47.639084,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2300 43rd Ave E
(-122.276118, 47.639084)"
820,Madrona Briar Patch,,-122.284261,47.615231,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1605 Madrona Dr
(-122.284261, 47.615231)"
821,Madrona Park,,-122.282679,47.609299,4 a.m. - 11:30 p.m.,FALSE,FALSE,"853 Lake Washington Blvd
(-122.282679, 47.609299)"
822,Madrona Park,,-122.282679,47.609299,4 a.m. - 11:30 p.m.,FALSE,FALSE,"853 Lake Washington Blvd
(-122.282679, 47.609299)"
823,Madrona Park,,-122.282679,47.609299,4 a.m. - 11:30 p.m.,FALSE,FALSE,"853 Lake Washington Blvd
(-122.282679, 47.609299)"
824,Madrona Park,,-122.282679,47.609299,4 a.m. - 11:30 p.m.,FALSE,FALSE,"853 Lake Washington Blvd
(-122.282679, 47.609299)"
825,Madrona Park,,-122.282679,47.609299,4 a.m. - 11:30 p.m.,FALSE,FALSE,"853 Lake Washington Blvd
(-122.282679, 47.609299)"
826,Madrona Park,,-122.282679,47.609299,4 a.m. - 11:30 p.m.,FALSE,FALSE,"853 Lake Washington Blvd
(-122.282679, 47.609299)"
827,Madrona Park,,-122.282679,47.609299,4 a.m. - 11:30 p.m.,FALSE,FALSE,"853 Lake Washington Blvd
(-122.282679, 47.609299)"
828,Madrona Park,,-122.282679,47.609299,4 a.m. - 11:30 p.m.,FALSE,FALSE,"853 Lake Washington Blvd
(-122.282679, 47.609299)"
829,Madrona Park,,-122.282679,47.609299,4 a.m. - 11:30 p.m.,FALSE,FALSE,"853 Lake Washington Blvd
(-122.282679, 47.609299)"
830,Madrona Park,,-122.282679,47.609299,4 a.m. - 11:30 p.m.,FALSE,FALSE,"853 Lake Washington Blvd
(-122.282679, 47.609299)"
831,Madrona Park,,-122.282679,47.609299,4 a.m. - 11:30 p.m.,FALSE,FALSE,"853 Lake Washington Blvd
(-122.282679, 47.609299)"
832,Madrona Playground,,-122.2898852,47.61102165,6 a.m. - 10 p.m.,TRUE,FALSE,"3211 E Spring St
(-122.2898852, 47.61102165)"
833,Madrona Playground,,-122.2898852,47.61102165,6 a.m. - 10 p.m.,FALSE,FALSE,"3211 E Spring St
(-122.2898852, 47.61102165)"
834,Madrona Playground,,-122.2898852,47.61102165,6 a.m. - 10 p.m.,FALSE,FALSE,"3211 E Spring St
(-122.2898852, 47.61102165)"
835,Madrona Playground,,-122.2898852,47.61102165,6 a.m. - 10 p.m.,FALSE,FALSE,"3211 E Spring St
(-122.2898852, 47.61102165)"
836,Madrona Playground,,-122.2898852,47.61102165,6 a.m. - 10 p.m.,FALSE,FALSE,"3211 E Spring St
(-122.2898852, 47.61102165)"
837,Madrona Playground,,-122.2898852,47.61102165,6 a.m. - 10 p.m.,FALSE,FALSE,"3211 E Spring St
(-122.2898852, 47.61102165)"
838,Madrona Playground,,-122.2898852,47.61102165,6 a.m. - 10 p.m.,TRUE,FALSE,"3211 E Spring St
(-122.2898852, 47.61102165)"
839,Madrona Playground,,-122.2898852,47.61102165,6 a.m. - 10 p.m.,FALSE,FALSE,"3211 E Spring St
(-122.2898852, 47.61102165)"
840,Madrona Playground,,-122.2898852,47.61102165,6 a.m. - 10 p.m.,FALSE,FALSE,"3211 E Spring St
(-122.2898852, 47.61102165)"
841,Madrona Playground,,-122.2898852,47.61102165,6 a.m. - 10 p.m.,FALSE,FALSE,"3211 E Spring St
(-122.2898852, 47.61102165)"
842,Magnolia Greenbelt,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
843,Magnolia Greenbelt,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
844,Magnolia Manor Park,,-122.390877,47.651085,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3500 28th Ave W
(-122.390877, 47.651085)"
845,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
846,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
847,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
848,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
849,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
850,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
851,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
852,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
853,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
854,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
855,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
856,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
857,Magnolia Park,,-122.398993,47.632366,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1461 Magnolia Blvd W
(-122.398993, 47.632366)"
858,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,TRUE,TRUE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
859,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,FALSE,TRUE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
860,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
861,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
862,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,TRUE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
863,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
864,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
865,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
866,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
867,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,TRUE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
868,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,TRUE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
869,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,TRUE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
870,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,TRUE,TRUE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
871,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,TRUE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
872,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
873,Magnolia Playfield,,-122.3994722,47.64374582,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2518 34th Ave W
(-122.3994722, 47.64374582)"
874,Magnolia Tidelands Park,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
875,Maple Leaf Community Garden,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
876,Maple Leaf Resevoir Park,,-122.3156129,47.6890145,4 a.m. - 11:30 p.m.,TRUE,FALSE,"1020 NE 82nd St
(-122.3156129, 47.6890145)"
877,Maple Leaf Resevoir Park,,-122.3156129,47.6890145,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1020 NE 82nd St
(-122.3156129, 47.6890145)"
878,Maple Leaf Resevoir Park,,-122.3156129,47.6890145,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1020 NE 82nd St
(-122.3156129, 47.6890145)"
879,Maple Leaf Resevoir Park,,-122.3156129,47.6890145,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1020 NE 82nd St
(-122.3156129, 47.6890145)"
880,Maple Leaf Resevoir Park,,-122.3156129,47.6890145,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1020 NE 82nd St
(-122.3156129, 47.6890145)"
881,Maple Leaf Resevoir Park,,-122.3156129,47.6890145,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1020 NE 82nd St
(-122.3156129, 47.6890145)"
882,Maple Leaf Resevoir Park,,-122.3156129,47.6890145,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1020 NE 82nd St
(-122.3156129, 47.6890145)"
883,Maple Leaf Resevoir Park,,-122.3156129,47.6890145,4 a.m. - 11:30 p.m.,TRUE,FALSE,"1020 NE 82nd St
(-122.3156129, 47.6890145)"
884,Maple Leaf Resevoir Park,,-122.3156129,47.6890145,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1020 NE 82nd St
(-122.3156129, 47.6890145)"
885,Maple School Ravine,,-122.308342,47.551071,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1950 S Graham St
(-122.308342, 47.551071)"
886,Maple School Ravine,,-122.308342,47.551071,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1950 S Graham St
(-122.308342, 47.551071)"
887,Maple Wood Playfield,,-122.3188451,47.56004088,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4801 Corson Ave S
(-122.3188451, 47.56004088)"
888,Maple Wood Playfield,,-122.3188451,47.56004088,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4801 Corson Ave S
(-122.3188451, 47.56004088)"
889,Maple Wood Playfield,,-122.3188451,47.56004088,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4801 Corson Ave S
(-122.3188451, 47.56004088)"
890,Maple Wood Playfield,,-122.3188451,47.56004088,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4801 Corson Ave S
(-122.3188451, 47.56004088)"
891,Maple Wood Playfield,,-122.3188451,47.56004088,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4801 Corson Ave S
(-122.3188451, 47.56004088)"
892,Maple Wood Playfield,,-122.3188451,47.56004088,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4801 Corson Ave S
(-122.3188451, 47.56004088)"
893,Maple Wood Playfield,,-122.3188451,47.56004088,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4801 Corson Ave S
(-122.3188451, 47.56004088)"
894,Maple Wood Playfield,,-122.3188451,47.56004088,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4801 Corson Ave S
(-122.3188451, 47.56004088)"
895,Maple Wood Playfield,,-122.3188451,47.56004088,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4801 Corson Ave S
(-122.3188451, 47.56004088)"
896,Marra-Desimone Park,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
897,Marshall Park,Betty Bowen Viewpoint,-122.366805,47.629436,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1191 7th Ave W
(-122.366805, 47.629436)"
898,Martha Washington Park,,-122.260054,47.542398,6 a.m. - 10 p.m.,FALSE,FALSE,"6612 57th Ave S
(-122.260054, 47.542398)"
899,Martha Washington Park,,-122.260054,47.542398,6 a.m. - 10 p.m.,FALSE,FALSE,"6612 57th Ave S
(-122.260054, 47.542398)"
900,Martha Washington Park,,-122.260054,47.542398,6 a.m. - 10 p.m.,FALSE,FALSE,"6612 57th Ave S
(-122.260054, 47.542398)"
901,Martha Washington Park,,-122.260054,47.542398,6 a.m. - 10 p.m.,FALSE,FALSE,"6612 57th Ave S
(-122.260054, 47.542398)"
902,Martha Washington Park,,-122.260054,47.542398,6 a.m. - 10 p.m.,FALSE,FALSE,"6612 57th Ave S
(-122.260054, 47.542398)"
903,"Martin Luther King, Jr. Memorial",,-122.297165,47.582756,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2200 Martin Luther King Jr Way S
(-122.297165, 47.582756)"
904,"Martin Luther King, Jr. Memorial",,-122.297165,47.582756,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2200 Martin Luther King Jr Way S
(-122.297165, 47.582756)"
905,Matthews Beach Park,,-122.271785,47.694564,6 a.m. - 10 p.m.,FALSE,FALSE,"5100 NE 93rd St
(-122.271785, 47.694564)"
906,Matthews Beach Park,,-122.271785,47.694564,6 a.m. - 10 p.m.,FALSE,FALSE,"5100 NE 93rd St
(-122.271785, 47.694564)"
907,Matthews Beach Park,,-122.271785,47.694564,6 a.m. - 10 p.m.,FALSE,FALSE,"5100 NE 93rd St
(-122.271785, 47.694564)"
908,Matthews Beach Park,,-122.271785,47.694564,6 a.m. - 10 p.m.,FALSE,FALSE,"5100 NE 93rd St
(-122.271785, 47.694564)"
909,Matthews Beach Park,,-122.271785,47.694564,6 a.m. - 10 p.m.,FALSE,FALSE,"5100 NE 93rd St
(-122.271785, 47.694564)"
910,Matthews Beach Park,,-122.271785,47.694564,6 a.m. - 10 p.m.,FALSE,FALSE,"5100 NE 93rd St
(-122.271785, 47.694564)"
911,Matthews Beach Park,,-122.271785,47.694564,6 a.m. - 10 p.m.,FALSE,FALSE,"5100 NE 93rd St
(-122.271785, 47.694564)"
912,Matthews Beach Park,,-122.271785,47.694564,6 a.m. - 10 p.m.,FALSE,FALSE,"5100 NE 93rd St
(-122.271785, 47.694564)"
913,Matthews Beach Park,,-122.271785,47.694564,6 a.m. - 10 p.m.,FALSE,FALSE,"5100 NE 93rd St
(-122.271785, 47.694564)"
914,Matthews Beach Park,,-122.271785,47.694564,6 a.m. - 10 p.m.,FALSE,FALSE,"5100 NE 93rd St
(-122.271785, 47.694564)"
915,Matthews Beach Park,,-122.271785,47.694564,6 a.m. - 10 p.m.,FALSE,FALSE,"5100 NE 93rd St
(-122.271785, 47.694564)"
916,Mayfair Park,,-122.353356,47.643241,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2600 2nd Ave N
(-122.353356, 47.643241)"
917,Mayfair Park,,-122.353356,47.643241,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2600 2nd Ave N
(-122.353356, 47.643241)"
918,McGilvra Boulevard,,-122.282116,47.626925,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1099 McGilvra Blvd E
(-122.282116, 47.626925)"
919,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
920,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
921,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
922,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
923,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
924,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
925,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
926,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
927,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
928,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
929,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
930,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
931,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
932,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
933,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
934,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
935,Meadowbrook Playfield,Annie's Playground,-122.2934929,47.70577111,4 a.m. - 11:30 p.m.,FALSE,FALSE,"10533 35th Ave NE
(-122.2934929, 47.70577111)"
936,Me-Kwa-Mooks Natural Area,,-122.403424,47.563782,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4100 Aikins Ave SW
(-122.403424, 47.563782)"
937,Me-Kwa-Mooks Natural Area,,-122.403424,47.563782,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4100 Aikins Ave SW
(-122.403424, 47.563782)"
938,Me-Kwa-Mooks Park,,-122.404006,47.563167,6 a.m. - 11 p.m.,FALSE,FALSE,"4503 Beach Dr SW
(-122.404006, 47.563167)"
939,Me-Kwa-Mooks Park,,-122.404006,47.563167,6 a.m. - 11 p.m.,FALSE,FALSE,"4503 Beach Dr SW
(-122.404006, 47.563167)"
940,Me-Kwa-Mooks Park,,-122.404006,47.563167,6 a.m. - 11 p.m.,FALSE,FALSE,"4503 Beach Dr SW
(-122.404006, 47.563167)"
941,Meridian Playground,,-122.3325568,47.66415869,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4649 Sunnyside Ave N
(-122.3325568, 47.66415869)"
942,Meridian Playground,,-122.3325568,47.66415869,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4649 Sunnyside Ave N
(-122.3325568, 47.66415869)"
943,Meridian Playground,,-122.3325568,47.66415869,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4649 Sunnyside Ave N
(-122.3325568, 47.66415869)"
944,Meridian Playground,,-122.3325568,47.66415869,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4649 Sunnyside Ave N
(-122.3325568, 47.66415869)"
945,Meridian Playground,,-122.3325568,47.66415869,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4649 Sunnyside Ave N
(-122.3325568, 47.66415869)"
946,Meridian Playground,,-122.3325568,47.66415869,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4649 Sunnyside Ave N
(-122.3325568, 47.66415869)"
947,Meridian Playground,,-122.3325568,47.66415869,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4649 Sunnyside Ave N
(-122.3325568, 47.66415869)"
948,Miller Playfield,,-122.3062614,47.62143332,6 a.m. - 10 p.m.,FALSE,TRUE,"330 19th Ave E
(-122.3062614, 47.62143332)"
949,Miller Playfield,,-122.3062614,47.62143332,6 a.m. - 10 p.m.,FALSE,TRUE,"330 19th Ave E
(-122.3062614, 47.62143332)"
950,Miller Playfield,,-122.3062614,47.62143332,6 a.m. - 10 p.m.,FALSE,FALSE,"330 19th Ave E
(-122.3062614, 47.62143332)"
951,Miller Playfield,,-122.3062614,47.62143332,6 a.m. - 10 p.m.,FALSE,FALSE,"330 19th Ave E
(-122.3062614, 47.62143332)"
